id;country;technologyAndSource;year;mainCategory;subCategory;value;unit;Green_Red
13400;Kuwait;Solar Thermal;2019;Transformation/Losses;Electricity;-39.3336;TJ;green
13401;Kuwait;Solar Thermal;2019;Consumption(Elect.& Heat);Total;11.66909865;TJ;green
13402;Kuwait;Solar Thermal;2019;Consumption(Elect.& Heat);Electricity;11.66909865;TJ;green
13403;Kuwait;Solar Thermal;2019;Gross Electricity&Heat;Electricity;3.642;TJ;green
13404;Kuwait;Solid Biofuels;2020;Primary Energy;Production;236.81322;TJ;red
13405;Kuwait;Solid Biofuels;2020;Primary Energy;Supply;236.81322;TJ;red
13406;Kuwait;Solid Biofuels;2020;Transformation/Losses;Charcoal;-215.75484;TJ;red
13407;Kuwait;Solid Biofuels;2020;Final Consumption;Total;21.05838;TJ;red
13408;Kuwait;Solid Biofuels;2020;Final Consumption;Commerce;2.105838;TJ;red
13409;Kuwait;Solid Biofuels;2020;Final Consumption;Residential;18.952542;TJ;red
13410;Kuwait;Solid Biofuels;2020;Consumption(Elect.& Heat);Total;21.05838;TJ;red
13411;Kuwait;Solid Biofuels;2020;Consumption(Elect.& Heat);DirectUse;21.05838;TJ;red
13412;Kuwait;Solid Biofuels;2019;Primary Energy;Production;234.32976;TJ;red
13413;Kuwait;Solid Biofuels;2019;Primary Energy;Supply;234.32976;TJ;red
13414;Kuwait;Solid Biofuels;2019;Transformation/Losses;Charcoal;-213.50952;TJ;red
13415;Kuwait;Solid Biofuels;2019;Final Consumption;Total;20.82024;TJ;red
13416;Kuwait;Solid Biofuels;2019;Final Consumption;Commerce;2.082024;TJ;red
13417;Kuwait;Solid Biofuels;2019;Final Consumption;Residential;18.738216;TJ;red
13418;Kuwait;Solid Biofuels;2019;Consumption(Elect.& Heat);Total;20.82024;TJ;red
13419;Kuwait;Solid Biofuels;2019;Consumption(Elect.& Heat);DirectUse;20.82024;TJ;red
13420;Kuwait;Pellets;2019;Primary Energy;Imports;2.08116;TJ;green
13421;Kuwait;Pellets;2019;Primary Energy;Supply;2.08116;TJ;green
13422;Kuwait;Pellets;2019;Final Consumption;Total;2.08116;TJ;green
13423;Kuwait;Pellets;2019;Final Consumption;Industry;2.08116;TJ;green
13424;Kuwait;Pellets;2019;Consumption(Elect.& Heat);Total;2.08116;TJ;green
13425;Kuwait;Pellets;2019;Consumption(Elect.& Heat);DirectUse;2.08116;TJ;green
13426;Kuwait;Charcoal;2020;Primary Energy;Imports;2.31;TJ;red
13427;Kuwait;Charcoal;2020;Primary Energy;Exports;-1.5708;TJ;red
13428;Kuwait;Charcoal;2020;Primary Energy;Supply;0.7392;TJ;red
13429;Kuwait;Charcoal;2020;Transformation/Losses;Charcoal;97.6668;TJ;red
13430;Kuwait;Charcoal;2020;Final Consumption;Total;98.406;TJ;red
13431;Kuwait;Charcoal;2020;Final Consumption;Commerce;9.8406;TJ;red
13432;Kuwait;Charcoal;2020;Final Consumption;Residential;88.5654;TJ;red
13433;Kuwait;Charcoal;2020;Consumption(Elect.& Heat);Total;98.406;TJ;red
13434;Kuwait;Charcoal;2020;Consumption(Elect.& Heat);DirectUse;98.406;TJ;red
13435;Kuwait;Charcoal;2019;Primary Energy;Imports;385.2156;TJ;red
13436;Kuwait;Charcoal;2019;Primary Energy;Exports;-20.8516;TJ;red
13437;Kuwait;Charcoal;2019;Primary Energy;Supply;364.364;TJ;red
13438;Kuwait;Charcoal;2019;Transformation/Losses;Charcoal;96.6504;TJ;red
13439;Kuwait;Charcoal;2019;Final Consumption;Total;461.0144;TJ;red
13440;Kuwait;Charcoal;2019;Final Consumption;Commerce;46.10144;TJ;red
13441;Kuwait;Charcoal;2019;Final Consumption;Residential;414.91296;TJ;red
13442;Kuwait;Charcoal;2019;Consumption(Elect.& Heat);Total;461.0144;TJ;red
13443;Kuwait;Charcoal;2019;Consumption(Elect.& Heat);DirectUse;461.0144;TJ;red
13444;Kuwait;Electricity;2020;Transformation/Losses;Electricity;217.0247354;TJ;
13445;Kuwait;Electricity;2020;Transformation/Losses;OwnUse;-24.36909484;TJ;
13446;Kuwait;Electricity;2020;Transformation/Losses;Distribution;-0.174310093;TJ;
13447;Kuwait;Electricity;2020;Final Consumption;Total;192.4813305;TJ;
13448;Kuwait;Electricity;2020;Final Consumption;Industry;17.32331974;TJ;
13449;Kuwait;Electricity;2020;Final Consumption;Commerce;26.94738627;TJ;
13450;Kuwait;Electricity;2020;Final Consumption;Residential;38.4962661;TJ;
13451;Kuwait;Electricity;2020;Final Consumption;Other;109.7143584;TJ;
13452;Kuwait;Electricity;2019;Transformation/Losses;Electricity;223.848;TJ;
13453;Kuwait;Electricity;2019;Transformation/Losses;OwnUse;-24.4360261;TJ;
13454;Kuwait;Electricity;2019;Transformation/Losses;Distribution;-0.185023286;TJ;
13455;Kuwait;Electricity;2019;Final Consumption;Total;199.2269506;TJ;
13456;Kuwait;Electricity;2019;Final Consumption;Industry;9.961347531;TJ;
13457;Kuwait;Electricity;2019;Final Consumption;Commerce;77.69851074;TJ;
13458;Kuwait;Electricity;2019;Final Consumption;Residential;19.92269506;TJ;
13459;Kuwait;Electricity;2019;Final Consumption;Other;91.64439728;TJ;
13460;Kuwait;GrandTotal;2020;Primary Energy;Production;488.1579554;TJ;
13461;Kuwait;GrandTotal;2020;Primary Energy;Imports;2.31;TJ;
13462;Kuwait;GrandTotal;2020;Primary Energy;Exports;-1.5708;TJ;
13463;Kuwait;GrandTotal;2020;Primary Energy;Supply;488.8971554;TJ;
13464;Kuwait;GrandTotal;2020;Transformation/Losses;Electricity;-34.32;TJ;
13465;Kuwait;GrandTotal;2020;Transformation/Losses;Charcoal;-118.08804;TJ;
13466;Kuwait;GrandTotal;2020;Transformation/Losses;OwnUse;-24.36909484;TJ;
13467;Kuwait;GrandTotal;2020;Transformation/Losses;Distribution;-0.174310093;TJ;
13468;Kuwait;GrandTotal;2020;Final Consumption;Total;311.9457105;TJ;
13469;Kuwait;GrandTotal;2020;Final Consumption;Industry;17.32331974;TJ;
13470;Kuwait;GrandTotal;2020;Final Consumption;Commerce;38.89382427;TJ;
13471;Kuwait;GrandTotal;2020;Final Consumption;Residential;146.0142081;TJ;
13472;Kuwait;GrandTotal;2020;Final Consumption;Other;109.7143584;TJ;
13473;Kuwait;GrandTotal;2020;Consumption(Elect.& Heat);Total;311.9457105;TJ;
13474;Kuwait;GrandTotal;2020;Consumption(Elect.& Heat);Electricity;192.4813305;TJ;
13475;Kuwait;GrandTotal;2020;Consumption(Elect.& Heat);DirectUse;119.46438;TJ;
13476;Kuwait;GrandTotal;2020;Gross Electricity&Heat;Electricity;60.28464873;TJ;
13477;Kuwait;GrandTotal;2019;Primary Energy;Production;484.40016;TJ;
13478;Kuwait;GrandTotal;2019;Primary Energy;Imports;387.29676;TJ;
13479;Kuwait;GrandTotal;2019;Primary Energy;Exports;-20.8516;TJ;
13480;Kuwait;GrandTotal;2019;Primary Energy;Supply;850.84532;TJ;
13481;Kuwait;GrandTotal;2019;Transformation/Losses;Electricity;-26.2224;TJ;
13482;Kuwait;GrandTotal;2019;Transformation/Losses;Charcoal;-116.85912;TJ;
13483;Kuwait;GrandTotal;2019;Transformation/Losses;OwnUse;-24.4360261;TJ;
13484;Kuwait;GrandTotal;2019;Transformation/Losses;Distribution;-0.185023286;TJ;
13485;Kuwait;GrandTotal;2019;Final Consumption;Total;683.1427506;TJ;
13486;Kuwait;GrandTotal;2019;Final Consumption;Industry;12.04250753;TJ;
13487;Kuwait;GrandTotal;2019;Final Consumption;Commerce;125.8819747;TJ;
13488;Kuwait;GrandTotal;2019;Final Consumption;Residential;453.5738711;TJ;
13489;Kuwait;GrandTotal;2019;Final Consumption;Other;91.64439728;TJ;
13490;Kuwait;GrandTotal;2019;Consumption(Elect.& Heat);Total;683.1427506;TJ;
13491;Kuwait;GrandTotal;2019;Consumption(Elect.& Heat);Electricity;199.2269506;TJ;
13492;Kuwait;GrandTotal;2019;Consumption(Elect.& Heat);DirectUse;483.9158;TJ;
13493;Kuwait;GrandTotal;2019;Gross Electricity&Heat;Electricity;62.18;TJ;
13494;Kyrgyzstan;Hydropower;2020;Primary Energy;Production;50324.832;TJ;green
13495;Kyrgyzstan;Hydropower;2020;Primary Energy;Supply;50324.832;TJ;green
13496;Kyrgyzstan;Hydropower;2020;Transformation/Losses;Electricity;-50324.832;TJ;green
13497;Kyrgyzstan;Hydropower;2020;Consumption(Elect.& Heat);Total;40938.92805;TJ;green
13498;Kyrgyzstan;Hydropower;2020;Consumption(Elect.& Heat);Electricity;40938.92805;TJ;green
13499;Kyrgyzstan;Hydropower;2020;Gross Electricity&Heat;Electricity;13979.12;TJ;green
13500;Kyrgyzstan;Hydropower;2019;Primary Energy;Production;49893.12;TJ;green
13501;Kyrgyzstan;Hydropower;2019;Primary Energy;Supply;49893.12;TJ;green
13502;Kyrgyzstan;Hydropower;2019;Transformation/Losses;Electricity;-49893.12;TJ;green
13503;Kyrgyzstan;Hydropower;2019;Consumption(Elect.& Heat);Total;41071.79192;TJ;green
13504;Kyrgyzstan;Hydropower;2019;Consumption(Elect.& Heat);Electricity;41071.79192;TJ;green
13505;Kyrgyzstan;Hydropower;2019;Gross Electricity&Heat;Electricity;13859.2;TJ;green
13506;Kyrgyzstan;Solid Biofuels;2020;Primary Energy;Production;415.044;TJ;red
13507;Kyrgyzstan;Solid Biofuels;2020;Primary Energy;Imports;0.3402;TJ;red
13508;Kyrgyzstan;Solid Biofuels;2020;Primary Energy;Exports;-2.268;TJ;red
13509;Kyrgyzstan;Solid Biofuels;2020;Primary Energy;Supply;413.1162;TJ;red
13510;Kyrgyzstan;Solid Biofuels;2020;Primary Energy;Differences;0.00756;TJ;red
13511;Kyrgyzstan;Solid Biofuels;2020;Final Consumption;Total;413.12376;TJ;red
13512;Kyrgyzstan;Solid Biofuels;2020;Final Consumption;Residential;413.12376;TJ;red
13513;Kyrgyzstan;Solid Biofuels;2020;Consumption(Elect.& Heat);Total;413.12376;TJ;red
13514;Kyrgyzstan;Solid Biofuels;2020;Consumption(Elect.& Heat);DirectUse;413.12376;TJ;red
13515;Kyrgyzstan;Solid Biofuels;2019;Primary Energy;Production;415.044;TJ;red
13516;Kyrgyzstan;Solid Biofuels;2019;Primary Energy;Exports;-0.7938;TJ;red
13517;Kyrgyzstan;Solid Biofuels;2019;Primary Energy;Supply;414.2502;TJ;red
13518;Kyrgyzstan;Solid Biofuels;2019;Primary Energy;Differences;0.00756;TJ;red
13519;Kyrgyzstan;Solid Biofuels;2019;Final Consumption;Total;414.25776;TJ;red
13520;Kyrgyzstan;Solid Biofuels;2019;Final Consumption;Residential;414.25776;TJ;red
13521;Kyrgyzstan;Solid Biofuels;2019;Consumption(Elect.& Heat);Total;414.25776;TJ;red
13522;Kyrgyzstan;Solid Biofuels;2019;Consumption(Elect.& Heat);DirectUse;414.25776;TJ;red
13523;Kyrgyzstan;Charcoal;2020;Primary Energy;Imports;27.72;TJ;red
13524;Kyrgyzstan;Charcoal;2020;Primary Energy;Exports;-0.5544;TJ;red
13525;Kyrgyzstan;Charcoal;2020;Primary Energy;Supply;27.1656;TJ;red
13526;Kyrgyzstan;Charcoal;2020;Final Consumption;Total;27.1656;TJ;red
13527;Kyrgyzstan;Charcoal;2020;Final Consumption;Residential;27.1656;TJ;red
13528;Kyrgyzstan;Charcoal;2020;Consumption(Elect.& Heat);Total;27.1656;TJ;red
13529;Kyrgyzstan;Charcoal;2020;Consumption(Elect.& Heat);DirectUse;27.1656;TJ;red
13530;Kyrgyzstan;Charcoal;2019;Primary Energy;Imports;12.32;TJ;red
13531;Kyrgyzstan;Charcoal;2019;Primary Energy;Exports;-1.6324;TJ;red
13532;Kyrgyzstan;Charcoal;2019;Primary Energy;Supply;10.6876;TJ;red
13533;Kyrgyzstan;Charcoal;2019;Final Consumption;Total;10.6876;TJ;red
13534;Kyrgyzstan;Charcoal;2019;Final Consumption;Residential;10.6876;TJ;red
13535;Kyrgyzstan;Charcoal;2019;Consumption(Elect.& Heat);Total;10.6876;TJ;red
13536;Kyrgyzstan;Charcoal;2019;Consumption(Elect.& Heat);DirectUse;10.6876;TJ;red
13537;Kyrgyzstan;Electricity;2020;Primary Energy;Imports;1151.930065;TJ;
13538;Kyrgyzstan;Electricity;2020;Primary Energy;Exports;-986.2951974;TJ;
13539;Kyrgyzstan;Electricity;2020;Primary Energy;Supply;165.6348675;TJ;
13540;Kyrgyzstan;Electricity;2020;Primary Energy;Differences;0.653391982;TJ;
13541;Kyrgyzstan;Electricity;2020;Transformation/Losses;Electricity;50324.832;TJ;
13542;Kyrgyzstan;Electricity;2020;Transformation/Losses;OwnUse;-584.7858242;TJ;
13543;Kyrgyzstan;Electricity;2020;Transformation/Losses;Distribution;-8967.478262;TJ;
13544;Kyrgyzstan;Electricity;2020;Final Consumption;Total;40938.92805;TJ;
13545;Kyrgyzstan;Electricity;2020;Final Consumption;Industry;5674.709367;TJ;
13546;Kyrgyzstan;Electricity;2020;Final Consumption;Transport;55.21162251;TJ;
13547;Kyrgyzstan;Electricity;2020;Final Consumption;Commerce;4086.96685;TJ;
13548;Kyrgyzstan;Electricity;2020;Final Consumption;Residential;29979.91102;TJ;
13549;Kyrgyzstan;Electricity;2020;Final Consumption;Other;1142.129185;TJ;
13550;Kyrgyzstan;Electricity;2019;Primary Energy;Imports;888.7280081;TJ;
13551;Kyrgyzstan;Electricity;2019;Primary Energy;Exports;-894.7587544;TJ;
13552;Kyrgyzstan;Electricity;2019;Primary Energy;Supply;-6.030746294;TJ;
13553;Kyrgyzstan;Electricity;2019;Transformation/Losses;Electricity;49893.12;TJ;
13554;Kyrgyzstan;Electricity;2019;Transformation/Losses;OwnUse;-518.1127362;TJ;
13555;Kyrgyzstan;Electricity;2019;Transformation/Losses;Distribution;-8297.230807;TJ;
13556;Kyrgyzstan;Electricity;2019;Final Consumption;Total;41071.79192;TJ;
13557;Kyrgyzstan;Electricity;2019;Final Consumption;Industry;7512.345847;TJ;
13558;Kyrgyzstan;Electricity;2019;Final Consumption;Transport;103.7770294;TJ;
13559;Kyrgyzstan;Electricity;2019;Final Consumption;Commerce;4006.716268;TJ;
13560;Kyrgyzstan;Electricity;2019;Final Consumption;Residential;28863.03293;TJ;
13561;Kyrgyzstan;Electricity;2019;Final Consumption;Other;585.9198465;TJ;
13562;Kyrgyzstan;GrandTotal;2020;Primary Energy;Production;50739.876;TJ;
13563;Kyrgyzstan;GrandTotal;2020;Primary Energy;Imports;1179.990265;TJ;
13564;Kyrgyzstan;GrandTotal;2020;Primary Energy;Exports;-989.1175974;TJ;
13565;Kyrgyzstan;GrandTotal;2020;Primary Energy;Supply;50930.74867;TJ;
13566;Kyrgyzstan;GrandTotal;2020;Primary Energy;Differences;0.660951982;TJ;
13567;Kyrgyzstan;GrandTotal;2020;Transformation/Losses;OwnUse;-584.7858242;TJ;
13568;Kyrgyzstan;GrandTotal;2020;Transformation/Losses;Distribution;-8967.478262;TJ;
13569;Kyrgyzstan;GrandTotal;2020;Final Consumption;Total;41379.21741;TJ;
13570;Kyrgyzstan;GrandTotal;2020;Final Consumption;Industry;5674.709367;TJ;
13571;Kyrgyzstan;GrandTotal;2020;Final Consumption;Transport;55.21162251;TJ;
13572;Kyrgyzstan;GrandTotal;2020;Final Consumption;Commerce;4086.96685;TJ;
13573;Kyrgyzstan;GrandTotal;2020;Final Consumption;Residential;30420.20038;TJ;
13574;Kyrgyzstan;GrandTotal;2020;Final Consumption;Other;1142.129185;TJ;
13575;Kyrgyzstan;GrandTotal;2020;Consumption(Elect.& Heat);Total;41379.21741;TJ;
13576;Kyrgyzstan;GrandTotal;2020;Consumption(Elect.& Heat);Electricity;40938.92805;TJ;
13577;Kyrgyzstan;GrandTotal;2020;Consumption(Elect.& Heat);DirectUse;440.28936;TJ;
13578;Kyrgyzstan;GrandTotal;2020;Gross Electricity&Heat;Electricity;13979.12;TJ;
13579;Kyrgyzstan;GrandTotal;2019;Primary Energy;Production;50308.164;TJ;
13580;Kyrgyzstan;GrandTotal;2019;Primary Energy;Imports;901.0480081;TJ;
13581;Kyrgyzstan;GrandTotal;2019;Primary Energy;Exports;-897.1849544;TJ;
13582;Kyrgyzstan;GrandTotal;2019;Primary Energy;Supply;50312.02705;TJ;
13583;Kyrgyzstan;GrandTotal;2019;Primary Energy;Differences;0.00756;TJ;
13584;Kyrgyzstan;GrandTotal;2019;Transformation/Losses;OwnUse;-518.1127362;TJ;
13585;Kyrgyzstan;GrandTotal;2019;Transformation/Losses;Distribution;-8297.230807;TJ;
13586;Kyrgyzstan;GrandTotal;2019;Final Consumption;Total;41496.73728;TJ;
13587;Kyrgyzstan;GrandTotal;2019;Final Consumption;Industry;7512.345847;TJ;
13588;Kyrgyzstan;GrandTotal;2019;Final Consumption;Transport;103.7770294;TJ;
13589;Kyrgyzstan;GrandTotal;2019;Final Consumption;Commerce;4006.716268;TJ;
13590;Kyrgyzstan;GrandTotal;2019;Final Consumption;Residential;29287.97829;TJ;
13591;Kyrgyzstan;GrandTotal;2019;Final Consumption;Other;585.9198465;TJ;
13592;Kyrgyzstan;GrandTotal;2019;Consumption(Elect.& Heat);Total;41496.73728;TJ;
13593;Kyrgyzstan;GrandTotal;2019;Consumption(Elect.& Heat);Electricity;41071.79192;TJ;
13594;Kyrgyzstan;GrandTotal;2019;Consumption(Elect.& Heat);DirectUse;424.94536;TJ;
13595;Kyrgyzstan;GrandTotal;2019;Gross Electricity&Heat;Electricity;13859.2;TJ;
13596;Latvia;Hydropower;2020;Primary Energy;Production;9370.9512;TJ;green
13597;Latvia;Hydropower;2020;Primary Energy;Supply;9370.9512;TJ;green
13598;Latvia;Hydropower;2020;Transformation/Losses;Electricity;-9370.9512;TJ;green
13599;Latvia;Hydropower;2020;Consumption(Elect.& Heat);Total;10678.93176;TJ;green
13600;Latvia;Hydropower;2020;Consumption(Elect.& Heat);Electricity;10678.93176;TJ;green
13601;Latvia;Hydropower;2020;Gross Electricity&Heat;Electricity;2603.042;TJ;green
13602;Latvia;Hydropower;2019;Primary Energy;Production;7587.1944;TJ;green
13603;Latvia;Hydropower;2019;Primary Energy;Supply;7587.1944;TJ;green
13604;Latvia;Hydropower;2019;Transformation/Losses;Electricity;-7587.1944;TJ;green
13605;Latvia;Hydropower;2019;Consumption(Elect.& Heat);Total;7820.886521;TJ;green
13606;Latvia;Hydropower;2019;Consumption(Elect.& Heat);Electricity;7820.886521;TJ;green
13607;Latvia;Hydropower;2019;Gross Electricity&Heat;Electricity;2107.554;TJ;green
13608;Latvia;Wind;2020;Primary Energy;Production;636.6312;TJ;green
13609;Latvia;Wind;2020;Primary Energy;Supply;636.6312;TJ;green
13610;Latvia;Wind;2020;Transformation/Losses;Electricity;-636.6312;TJ;green
13611;Latvia;Wind;2020;Consumption(Elect.& Heat);Total;725.4910407;TJ;green
13612;Latvia;Wind;2020;Consumption(Elect.& Heat);Electricity;725.4910407;TJ;green
13613;Latvia;Wind;2020;Gross Electricity&Heat;Electricity;176.842;TJ;green
13614;Latvia;Wind;2019;Primary Energy;Production;554.3964;TJ;green
13615;Latvia;Wind;2019;Primary Energy;Supply;554.3964;TJ;green
13616;Latvia;Wind;2019;Transformation/Losses;Electricity;-554.3964;TJ;green
13617;Latvia;Wind;2019;Consumption(Elect.& Heat);Total;571.4722865;TJ;green
13618;Latvia;Wind;2019;Consumption(Elect.& Heat);Electricity;571.4722865;TJ;green
13619;Latvia;Wind;2019;Gross Electricity&Heat;Electricity;153.999;TJ;green
13620;Latvia;Solar PV;2020;Primary Energy;Production;17.4492;TJ;green
13621;Latvia;Solar PV;2020;Primary Energy;Supply;17.4492;TJ;green
13622;Latvia;Solar PV;2020;Transformation/Losses;Electricity;-17.4492;TJ;green
13623;Latvia;Solar PV;2020;Consumption(Elect.& Heat);Total;19.88472803;TJ;green
13624;Latvia;Solar PV;2020;Consumption(Elect.& Heat);Electricity;19.88472803;TJ;green
13625;Latvia;Solar PV;2020;Gross Electricity&Heat;Electricity;4.847;TJ;green
13626;Latvia;Solar PV;2019;Primary Energy;Production;11.2932;TJ;green
13627;Latvia;Solar PV;2019;Primary Energy;Supply;11.2932;TJ;green
13628;Latvia;Solar PV;2019;Transformation/Losses;Electricity;-11.2932;TJ;green
13629;Latvia;Solar PV;2019;Consumption(Elect.& Heat);Total;11.64104028;TJ;green
13630;Latvia;Solar PV;2019;Consumption(Elect.& Heat);Electricity;11.64104028;TJ;green
13631;Latvia;Solar PV;2019;Gross Electricity&Heat;Electricity;3.137;TJ;green
13632;Latvia;Solar Thermal;2020;Consumption(Elect.& Heat);Total;34.6279642;TJ;green
13633;Latvia;Solar Thermal;2020;Consumption(Elect.& Heat);Heat;34.6279642;TJ;green
13634;Latvia;Solar Thermal;2020;Gross Electricity&Heat;Heat;39.957;TJ;green
13635;Latvia;Solar Thermal;2019;Consumption(Elect.& Heat);Total;2.346764658;TJ;green
13636;Latvia;Solar Thermal;2019;Consumption(Elect.& Heat);Heat;2.346764658;TJ;green
13637;Latvia;Solar Thermal;2019;Gross Electricity&Heat;Heat;2.736;TJ;green
13638;Latvia;Other RE;2020;Primary Energy;Production;42.5;TJ;
13639;Latvia;Other RE;2020;Primary Energy;Supply;42.5;TJ;
13640;Latvia;Other RE;2020;Final Consumption;Total;42.5;TJ;
13641;Latvia;Other RE;2020;Final Consumption;Industry;6.179;TJ;
13642;Latvia;Other RE;2020;Final Consumption;Commerce;35.721;TJ;
13643;Latvia;Other RE;2020;Final Consumption;Other;0.6;TJ;
13644;Latvia;Other RE;2020;Consumption(Elect.& Heat);Total;42.5;TJ;
13645;Latvia;Other RE;2020;Consumption(Elect.& Heat);DirectUse;42.5;TJ;
13646;Latvia;Other RE;2019;Primary Energy;Production;42.5;TJ;
13647;Latvia;Other RE;2019;Primary Energy;Supply;42.5;TJ;
13648;Latvia;Other RE;2019;Final Consumption;Total;42.5;TJ;
13649;Latvia;Other RE;2019;Final Consumption;Industry;6.179;TJ;
13650;Latvia;Other RE;2019;Final Consumption;Commerce;35.721;TJ;
13651;Latvia;Other RE;2019;Final Consumption;Other;0.6;TJ;
13652;Latvia;Other RE;2019;Consumption(Elect.& Heat);Total;42.5;TJ;
13653;Latvia;Other RE;2019;Consumption(Elect.& Heat);DirectUse;42.5;TJ;
13654;Latvia;RenWaste;2020;Primary Energy;Production;282.098;TJ;green
13655;Latvia;RenWaste;2020;Primary Energy;Imports;1031.768;TJ;green
13656;Latvia;RenWaste;2020;Primary Energy;Stock;174.027;TJ;green
13657;Latvia;RenWaste;2020;Primary Energy;Supply;1487.893;TJ;green
13658;Latvia;RenWaste;2020;Final Consumption;Total;1487.893;TJ;green
13659;Latvia;RenWaste;2020;Final Consumption;Industry;1487.893;TJ;green
13660;Latvia;RenWaste;2020;Consumption(Elect.& Heat);Total;1487.893;TJ;green
13661;Latvia;RenWaste;2020;Consumption(Elect.& Heat);DirectUse;1487.893;TJ;green
13662;Latvia;RenWaste;2019;Primary Energy;Production;257.223;TJ;green
13663;Latvia;RenWaste;2019;Primary Energy;Imports;770.38;TJ;green
13664;Latvia;RenWaste;2019;Primary Energy;Stock;-93.888;TJ;green
13665;Latvia;RenWaste;2019;Primary Energy;Supply;933.715;TJ;green
13666;Latvia;RenWaste;2019;Final Consumption;Total;933.715;TJ;green
13667;Latvia;RenWaste;2019;Final Consumption;Industry;933.715;TJ;green
13668;Latvia;RenWaste;2019;Consumption(Elect.& Heat);Total;933.715;TJ;green
13669;Latvia;RenWaste;2019;Consumption(Elect.& Heat);DirectUse;933.715;TJ;green
13670;Latvia;Solid Biofuels;2020;Primary Energy;Production;95649.886;TJ;red
13671;Latvia;Solid Biofuels;2020;Primary Energy;Imports;22300.685;TJ;red
13672;Latvia;Solid Biofuels;2020;Primary Energy;Exports;-53254.515;TJ;red
13673;Latvia;Solid Biofuels;2020;Primary Energy;Stock;-5800.65;TJ;red
13674;Latvia;Solid Biofuels;2020;Primary Energy;Supply;58895.406;TJ;red
13675;Latvia;Solid Biofuels;2020;Transformation/Losses;CHP;-11158.795;TJ;red
